id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Food and drink,Seat comfort,Checkin service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction
99685,Female,Loyal Customer,62,Business Travel,Business,3217,2,5,4,4,5,19,16.0,Satisfied
112072,Male,Loyal Customer,59,Business Travel,Business,1491,3,2,4,4,3,15,14.0,Satisfied
119226,Female,Loyal Customer,29,Personal Travel,Eco,331,3,3,3,2,3,0,0.0,Neutral or Dissatisfied
115925,Female,Disloyal Customer,41,Business Travel,Business,371,2,1,1,1,1,35,30.0,Neutral or Dissatisfied
106552,Male,Loyal Customer,7,Personal Travel,Eco,727,1,4,4,5,4,0,0.0,Neutral or Dissatisfied
25126,Female,Loyal Customer,65,Personal Travel,Business,1249,3,4,4,4,5,40,44.0,Neutral or Dissatisfied
33426,Male,Loyal Customer,50,Business Travel,Business,2614,2,5,4,4,4,0,9.0,Satisfied
125844,Female,Loyal Customer,20,Business Travel,Eco,951,2,2,4,1,2,57,41.0,Neutral or Dissatisfied
70328,Female,Loyal Customer,58,Business Travel,Business,2498,3,4,4,4,3,0,0.0,Satisfied
88847,Female,Loyal Customer,45,Personal Travel,Eco Plus,545,2,4,1,4,3,14,20.0,Neutral or Dissatisfied
108398,Male,Loyal Customer,46,Personal Travel,Eco Plus,1838,1,5,5,4,5,0,0.0,Neutral or Dissatisfied
97316,Female,Loyal Customer,43,Business Travel,Business,3724,3,4,5,4,3,19,7.0,Satisfied
124811,Male,Disloyal Customer,26,Business Travel,Business,280,2,2,2,2,2,0,6.0,Neutral or Dissatisfied
23012,Male,Loyal Customer,41,Business Travel,Eco Plus,641,5,5,5,5,5,0,0.0,Satisfied
18088,Female,Loyal Customer,50,Personal Travel,Eco,488,3,3,5,5,3,0,0.0,Neutral or Dissatisfied
37982,Male,Loyal Customer,38,Personal Travel,Business,1237,3,4,4,5,5,6,0.0,Neutral or Dissatisfied
31332,Female,Disloyal Customer,38,Business Travel,Eco,1062,1,3,3,5,3,0,0.0,Neutral or Dissatisfied
97455,Female,Loyal Customer,55,Business Travel,Business,2699,2,2,4,4,4,0,3.0,Satisfied
28901,Female,Loyal Customer,49,Business Travel,Business,679,1,2,4,2,1,51,71.0,Satisfied
107606,Male,Disloyal Customer,33,Business Travel,Business,423,4,4,4,5,4,0,5.0,Neutral or Dissatisfied
53258,Female,Loyal Customer,57,Business Travel,Business,4817,4,5,5,5,5,0,19.0,Satisfied
14292,Female,Loyal Customer,35,Business Travel,Business,3833,3,3,3,4,4,0,3.0,Satisfied
68232,Female,Loyal Customer,40,Business Travel,Business,2559,5,3,5,3,3,0,0.0,Satisfied
51224,Female,Disloyal Customer,37,Business Travel,Eco Plus,373,4,3,3,1,3,0,0.0,Neutral or Dissatisfied
121386,Female,Loyal Customer,52,Personal Travel,Eco,2279,2,2,2,2,2,17,79.0,Neutral or Dissatisfied
31668,Male,Loyal Customer,41,Business Travel,Eco,862,2,2,2,3,2,0,0.0,Satisfied
24628,Female,Loyal Customer,14,Personal Travel,Eco,666,3,3,1,1,1,243,251.0,Neutral or Dissatisfied
95876,Female,Loyal Customer,32,Business Travel,Business,759,2,5,5,4,5,0,0.0,Satisfied
62793,Male,Loyal Customer,11,Personal Travel,Eco,2338,2,2,1,1,1,152,151.0,Neutral or Dissatisfied
83516,Male,Loyal Customer,12,Personal Travel,Eco,946,1,2,2,2,2,0,0.0,Neutral or Dissatisfied
13221,Male,Loyal Customer,41,Business Travel,Eco,772,4,4,4,4,4,0,0.0,Satisfied
100404,Female,Disloyal Customer,45,Business Travel,Business,1011,3,4,4,4,4,0,0.0,Neutral or Dissatisfied
121453,Male,Disloyal Customer,21,Business Travel,Eco,257,2,5,1,4,5,0,1.0,Neutral or Dissatisfied
21454,Female,Loyal Customer,31,Business Travel,Eco,164,2,2,2,1,2,0,0.0,Neutral or Dissatisfied
15937,Male,Loyal Customer,38,Business Travel,Eco,166,4,4,4,4,4,17,17.0,Satisfied
70105,Male,Loyal Customer,40,Business Travel,Business,2280,4,3,5,4,5,19,38.0,Satisfied
47540,Male,Loyal Customer,13,Personal Travel,Eco,590,5,5,5,4,5,0,0.0,Satisfied
57561,Female,Loyal Customer,44,Business Travel,Business,1597,2,3,4,5,4,0,5.0,Satisfied
124103,Female,Loyal Customer,66,Business Travel,Business,2264,3,5,4,2,4,0,0.0,Neutral or Dissatisfied
125736,Female,Loyal Customer,30,Business Travel,Eco Plus,814,5,5,5,2,5,0,0.0,Satisfied
93362,Male,Loyal Customer,44,Personal Travel,Eco,1024,3,4,4,3,4,2,0.0,Neutral or Dissatisfied
95429,Female,Loyal Customer,53,Business Travel,Business,3276,0,4,4,5,5,0,0.0,Satisfied
106943,Female,Loyal Customer,37,Business Travel,Business,2567,2,4,4,3,5,0,12.0,Satisfied
100691,Female,Loyal Customer,39,Personal Travel,Eco,889,2,3,3,3,3,38,30.0,Neutral or Dissatisfied
119948,Male,Disloyal Customer,29,Business Travel,Business,1009,2,3,3,5,3,0,0.0,Neutral or Dissatisfied
15778,Male,Loyal Customer,38,Business Travel,Eco,198,4,4,4,4,4,42,65.0,Neutral or Dissatisfied
68342,Male,Loyal Customer,59,Business Travel,Business,1598,3,4,4,3,5,0,0.0,Satisfied
24665,Male,Loyal Customer,19,Personal Travel,Eco,873,1,4,4,3,4,57,65.0,Neutral or Dissatisfied
81029,Female,Loyal Customer,39,Business Travel,Business,1399,4,4,5,3,5,16,4.0,Satisfied
70371,Male,Loyal Customer,22,Personal Travel,Eco,1145,3,4,4,5,4,0,10.0,Neutral or Dissatisfied
1386,Male,Loyal Customer,50,Personal Travel,Eco Plus,282,0,4,3,3,4,18,10.0,Satisfied
35225,Male,Loyal Customer,22,Business Travel,Eco,1076,5,5,5,2,5,47,62.0,Satisfied
86204,Male,Loyal Customer,56,Business Travel,Business,3927,4,5,5,4,4,0,1.0,Satisfied
126370,Male,Loyal Customer,39,Personal Travel,Eco,507,3,4,4,3,4,0,0.0,Neutral or Dissatisfied
116184,Male,Loyal Customer,29,Personal Travel,Eco,325,4,5,5,3,5,0,0.0,Satisfied
89613,Male,Loyal Customer,42,Business Travel,Business,3404,5,3,4,3,3,8,0.0,Satisfied
99020,Male,Loyal Customer,56,Business Travel,Business,2387,4,2,4,4,3,33,21.0,Satisfied
18463,Male,Loyal Customer,27,Business Travel,Business,192,3,4,3,1,4,0,1.0,Satisfied
96637,Female,Disloyal Customer,21,Business Travel,Eco,972,2,4,4,3,4,0,0.0,Neutral or Dissatisfied
114678,Female,Loyal Customer,42,Business Travel,Business,362,1,4,4,4,5,0,17.0,Satisfied
97639,Female,Loyal Customer,48,Business Travel,Business,1587,1,5,5,4,3,60,68.0,Satisfied
75061,Male,Loyal Customer,53,Business Travel,Business,2611,4,4,5,3,4,0,0.0,Satisfied
51744,Female,Loyal Customer,64,Personal Travel,Eco,651,4,2,4,3,5,0,0.0,Neutral or Dissatisfied
44413,Female,Loyal Customer,49,Personal Travel,Eco,342,3,4,4,3,5,0,0.0,Neutral or Dissatisfied
2389,Female,Loyal Customer,49,Business Travel,Business,1625,5,4,4,4,5,0,4.0,Satisfied
105062,Male,Loyal Customer,23,Personal Travel,Eco Plus,361,2,3,3,4,3,0,0.0,Neutral or Dissatisfied
91464,Male,Loyal Customer,50,Business Travel,Business,3511,3,1,1,4,3,0,29.0,Neutral or Dissatisfied
55721,Male,Loyal Customer,51,Personal Travel,Eco Plus,927,1,2,5,4,2,0,0.0,Neutral or Dissatisfied
65726,Male,Loyal Customer,34,Business Travel,Business,3666,4,5,5,3,3,0,0.0,Satisfied
8473,Female,Loyal Customer,49,Business Travel,Business,1187,1,3,4,4,3,33,40.0,Satisfied
13488,Female,Loyal Customer,56,Business Travel,Eco,106,5,4,2,4,3,11,4.0,Satisfied
58611,Male,Loyal Customer,46,Business Travel,Business,235,2,3,4,3,3,24,24.0,Satisfied
39607,Male,Loyal Customer,25,Personal Travel,Eco,965,2,2,2,4,2,0,0.0,Neutral or Dissatisfied
41704,Female,Loyal Customer,68,Personal Travel,Eco Plus,936,3,4,5,4,4,0,0.0,Neutral or Dissatisfied
126579,Female,Loyal Customer,10,Personal Travel,Eco,1558,2,1,1,4,1,91,93.0,Neutral or Dissatisfied
44232,Female,Loyal Customer,44,Business Travel,Eco,222,4,2,5,4,3,0,0.0,Satisfied
44021,Male,Loyal Customer,61,Personal Travel,Business,680,4,3,4,4,3,2,0.0,Neutral or Dissatisfied
67502,Female,Loyal Customer,18,Personal Travel,Eco Plus,641,3,4,1,2,4,13,1.0,Neutral or Dissatisfied
19525,Female,Loyal Customer,58,Business Travel,Business,3065,0,4,4,4,3,0,0.0,Satisfied
110015,Female,Loyal Customer,58,Business Travel,Business,3736,2,2,2,2,3,52,41.0,Neutral or Dissatisfied
30960,Male,Loyal Customer,64,Personal Travel,Eco,1024,4,4,4,5,4,12,5.0,Neutral or Dissatisfied
2153,Male,Loyal Customer,66,Personal Travel,Business,685,2,5,5,5,4,0,0.0,Neutral or Dissatisfied
115097,Female,Disloyal Customer,21,Business Travel,Business,296,4,4,5,4,4,19,12.0,Satisfied
63204,Male,Loyal Customer,39,Business Travel,Business,337,4,2,4,4,4,5,0.0,Satisfied
113849,Male,Loyal Customer,50,Business Travel,Business,1363,2,2,2,2,2,238,232.0,Satisfied
95508,Female,Loyal Customer,43,Business Travel,Eco Plus,189,1,4,3,4,2,13,11.0,Neutral or Dissatisfied
112350,Male,Loyal Customer,41,Business Travel,Business,1620,4,4,5,5,5,7,0.0,Satisfied
20650,Male,Loyal Customer,46,Business Travel,Eco,552,4,4,4,2,4,4,0.0,Satisfied
65517,Male,Loyal Customer,41,Business Travel,Business,1616,4,5,5,3,5,2,6.0,Satisfied
116988,Female,Loyal Customer,31,Business Travel,Eco,646,3,3,3,4,3,0,0.0,Neutral or Dissatisfied
116210,Female,Loyal Customer,53,Personal Travel,Eco,404,4,5,5,5,5,21,13.0,Neutral or Dissatisfied
15218,Female,Loyal Customer,39,Business Travel,Business,3601,2,4,2,1,3,0,0.0,Satisfied
35387,Female,Loyal Customer,53,Business Travel,Business,635,2,5,5,5,5,150,156.0,Satisfied
20002,Male,Loyal Customer,25,Business Travel,Eco,646,4,4,4,5,4,13,4.0,Satisfied
102927,Female,Disloyal Customer,20,Business Travel,Eco,317,3,3,3,4,3,23,14.0,Neutral or Dissatisfied
92462,Male,Disloyal Customer,46,Business Travel,Eco,1892,3,2,2,4,2,0,0.0,Neutral or Dissatisfied
70950,Male,Loyal Customer,10,Personal Travel,Eco,612,3,1,1,5,1,0,0.0,Neutral or Dissatisfied
76034,Female,Loyal Customer,47,Business Travel,Business,2609,3,5,5,5,5,0,0.0,Satisfied
97177,Male,Loyal Customer,32,Personal Travel,Eco,1357,3,5,5,4,5,4,0.0,Neutral or Dissatisfied
51719,Female,Loyal Customer,14,Personal Travel,Eco,237,2,2,2,4,2,3,12.0,Neutral or Dissatisfied
129201,Female,Loyal Customer,16,Business Travel,Business,2442,2,4,4,5,4,0,0.0,Satisfied
35558,Female,Loyal Customer,53,Personal Travel,Eco,950,1,2,4,4,3,0,0.0,Neutral or Dissatisfied
109398,Male,Loyal Customer,55,Business Travel,Business,2896,1,3,5,4,3,2,0.0,Satisfied
65351,Female,Loyal Customer,28,Business Travel,Business,1537,2,5,5,4,5,0,0.0,Satisfied
102482,Female,Loyal Customer,49,Personal Travel,Eco,197,2,4,3,3,1,3,0.0,Neutral or Dissatisfied
17932,Male,Loyal Customer,54,Personal Travel,Eco Plus,789,1,1,1,5,1,0,0.0,Neutral or Dissatisfied
122276,Female,Loyal Customer,70,Personal Travel,Eco,541,3,4,4,5,5,0,0.0,Neutral or Dissatisfied
57484,Female,Disloyal Customer,25,Business Travel,Eco,782,2,1,1,4,1,9,19.0,Neutral or Dissatisfied
121069,Female,Loyal Customer,48,Business Travel,Business,951,1,5,5,5,3,0,0.0,Satisfied
41414,Male,Loyal Customer,7,Personal Travel,Eco,563,2,2,2,5,2,0,0.0,Neutral or Dissatisfied
49839,Male,Loyal Customer,39,Business Travel,Eco,109,3,3,3,3,3,0,5.0,Neutral or Dissatisfied
48189,Male,Loyal Customer,79,Business Travel,Eco,414,2,2,2,1,2,1,0.0,Neutral or Dissatisfied
82445,Female,Disloyal Customer,28,Business Travel,Business,502,4,5,5,3,5,0,0.0,Neutral or Dissatisfied
108108,Male,Loyal Customer,41,Business Travel,Business,990,4,4,5,3,3,37,38.0,Satisfied
63984,Female,Disloyal Customer,27,Business Travel,Eco Plus,1192,1,1,1,4,1,0,32.0,Neutral or Dissatisfied
105287,Female,Loyal Customer,59,Business Travel,Business,2869,5,3,4,5,3,0,1.0,Satisfied
9385,Female,Loyal Customer,21,Personal Travel,Eco,401,3,5,5,4,5,71,117.0,Neutral or Dissatisfied
25265,Male,Loyal Customer,48,Business Travel,Eco,425,5,5,5,5,5,0,0.0,Satisfied
119844,Male,Loyal Customer,53,Business Travel,Eco,1095,3,3,3,3,3,0,0.0,Neutral or Dissatisfied
33840,Female,Loyal Customer,42,Business Travel,Business,1609,2,2,3,2,1,12,0.0,Neutral or Dissatisfied
81815,Female,Disloyal Customer,48,Business Travel,Eco,1310,1,1,1,2,1,52,27.0,Neutral or Dissatisfied
83524,Male,Loyal Customer,59,Personal Travel,Eco,946,4,1,1,3,1,0,0.0,Satisfied
78999,Female,Loyal Customer,53,Business Travel,Business,3804,2,5,4,5,3,0,0.0,Satisfied
46712,Male,Loyal Customer,24,Personal Travel,Eco,125,2,2,3,1,2,47,94.0,Neutral or Dissatisfied
41188,Male,Loyal Customer,56,Personal Travel,Eco,429,2,3,3,3,3,35,29.0,Neutral or Dissatisfied
5326,Female,Loyal Customer,42,Business Travel,Business,3004,5,3,5,5,4,5,14.0,Satisfied
80176,Female,Disloyal Customer,24,Business Travel,Eco,1455,2,2,4,4,4,0,0.0,Neutral or Dissatisfied
46900,Male,Loyal Customer,28,Business Travel,Business,833,3,2,2,4,2,0,0.0,Satisfied
89219,Female,Loyal Customer,17,Personal Travel,Eco,1892,1,1,2,2,1,0,0.0,Neutral or Dissatisfied
17928,Male,Loyal Customer,31,Business Travel,Eco Plus,789,2,2,2,3,2,0,0.0,Neutral or Dissatisfied
55425,Male,Loyal Customer,60,Business Travel,Business,2254,3,4,4,4,4,2,0.0,Satisfied
88130,Male,Disloyal Customer,39,Business Travel,Business,444,4,1,1,4,1,12,16.0,Satisfied
48354,Female,Loyal Customer,47,Business Travel,Eco,522,4,3,1,2,2,40,26.0,Satisfied
105905,Male,Loyal Customer,60,Business Travel,Eco,283,3,3,3,2,3,20,16.0,Neutral or Dissatisfied
60943,Male,Loyal Customer,13,Business Travel,Business,1529,5,4,4,3,4,0,0.0,Satisfied
101584,Male,Disloyal Customer,29,Business Travel,Business,1099,1,3,5,1,3,51,51.0,Neutral or Dissatisfied
71388,Female,Loyal Customer,45,Business Travel,Business,2580,5,2,4,5,5,0,0.0,Satisfied
77866,Male,Loyal Customer,44,Business Travel,Business,1262,1,3,5,5,4,0,0.0,Satisfied
49223,Female,Loyal Customer,50,Business Travel,Eco,109,5,4,1,3,2,0,11.0,Satisfied
106530,Female,Loyal Customer,26,Personal Travel,Eco,271,3,5,5,5,5,100,93.0,Neutral or Dissatisfied
28676,Female,Loyal Customer,27,Business Travel,Business,2777,5,5,5,3,5,2,0.0,Satisfied
39553,Male,Loyal Customer,16,Business Travel,Business,2865,2,5,5,4,5,2,0.0,Satisfied
109597,Female,Disloyal Customer,24,Business Travel,Eco,920,4,3,3,4,3,0,0.0,Neutral or Dissatisfied
62291,Male,Disloyal Customer,34,Business Travel,Business,414,3,1,1,4,1,2,0.0,Neutral or Dissatisfied
40177,Female,Loyal Customer,30,Business Travel,Business,2154,3,5,5,2,5,0,0.0,Satisfied
33413,Male,Loyal Customer,50,Business Travel,Eco,2349,4,4,4,3,4,0,0.0,Satisfied
127599,Male,Disloyal Customer,21,Business Travel,Eco,1773,3,4,4,3,4,0,0.0,Neutral or Dissatisfied
66723,Male,Loyal Customer,61,Personal Travel,Eco,802,1,4,4,2,4,0,0.0,Neutral or Dissatisfied
73698,Female,Loyal Customer,32,Business Travel,Business,192,3,3,3,4,3,0,0.0,Neutral or Dissatisfied
27641,Female,Loyal Customer,22,Personal Travel,Eco Plus,937,2,1,1,4,1,0,0.0,Neutral or Dissatisfied
83891,Male,Loyal Customer,46,Business Travel,Business,1050,1,2,3,3,2,0,0.0,Neutral or Dissatisfied
51662,Female,Disloyal Customer,15,Business Travel,Eco,370,3,4,3,1,4,3,8.0,Neutral or Dissatisfied
19833,Female,Loyal Customer,29,Personal Travel,Eco,413,3,1,1,3,1,7,14.0,Neutral or Dissatisfied
63416,Female,Loyal Customer,12,Personal Travel,Eco,372,4,5,5,3,5,89,88.0,Neutral or Dissatisfied
7645,Male,Disloyal Customer,50,Business Travel,Business,641,2,1,1,4,1,7,17.0,Neutral or Dissatisfied
86002,Male,Loyal Customer,54,Business Travel,Eco,528,2,2,2,2,2,0,0.0,Neutral or Dissatisfied
64457,Male,Loyal Customer,69,Personal Travel,Eco,989,1,5,5,4,5,6,3.0,Neutral or Dissatisfied
109551,Male,Loyal Customer,38,Personal Travel,Eco,920,1,3,3,2,3,0,0.0,Neutral or Dissatisfied
86553,Female,Disloyal Customer,25,Business Travel,Eco Plus,853,1,4,4,3,4,0,0.0,Neutral or Dissatisfied
17491,Male,Loyal Customer,26,Business Travel,Eco,352,3,3,1,2,3,108,99.0,Neutral or Dissatisfied
114667,Female,Loyal Customer,53,Business Travel,Business,2690,3,5,5,3,5,0,0.0,Satisfied
59149,Male,Loyal Customer,47,Business Travel,Business,1846,2,5,4,4,5,62,55.0,Satisfied
74892,Male,Loyal Customer,42,Business Travel,Business,2475,1,5,4,5,3,0,0.0,Satisfied
15197,Male,Disloyal Customer,19,Business Travel,Eco,461,3,3,4,4,4,141,121.0,Neutral or Dissatisfied
6867,Male,Loyal Customer,63,Personal Travel,Eco,622,3,3,3,5,3,10,11.0,Neutral or Dissatisfied
111943,Male,Disloyal Customer,18,Business Travel,Eco,533,3,2,3,5,2,0,0.0,Neutral or Dissatisfied
46720,Male,Loyal Customer,52,Personal Travel,Eco,125,3,3,2,1,3,0,0.0,Neutral or Dissatisfied
67966,Male,Loyal Customer,60,Business Travel,Eco Plus,1464,3,3,3,4,3,0,3.0,Neutral or Dissatisfied
33341,Male,Loyal Customer,38,Business Travel,Business,2355,2,3,3,1,3,24,0.0,Satisfied
50319,Male,Loyal Customer,41,Business Travel,Eco,77,5,5,5,1,5,0,0.0,Satisfied
82927,Male,Loyal Customer,41,Business Travel,Business,2563,2,3,4,3,3,0,0.0,Satisfied
14562,Female,Disloyal Customer,15,Business Travel,Eco,986,2,1,1,5,1,0,6.0,Neutral or Dissatisfied
108335,Female,Loyal Customer,49,Business Travel,Eco,1750,1,1,1,1,1,132,117.0,Neutral or Dissatisfied
97959,Male,Loyal Customer,18,Personal Travel,Eco,793,4,3,4,4,3,91,71.0,Satisfied
1026,Female,Loyal Customer,39,Business Travel,Eco,229,5,5,5,3,5,0,0.0,Satisfied
26910,Female,Loyal Customer,25,Business Travel,Business,1874,2,2,2,4,2,0,0.0,Neutral or Dissatisfied
14054,Male,Disloyal Customer,28,Business Travel,Business,319,5,4,5,3,4,0,0.0,Satisfied
109458,Female,Loyal Customer,37,Business Travel,Business,2571,3,5,5,4,5,0,0.0,Satisfied
51772,Female,Loyal Customer,31,Personal Travel,Eco,261,3,3,3,2,3,87,75.0,Neutral or Dissatisfied
15019,Female,Loyal Customer,32,Personal Travel,Eco,557,3,3,3,4,3,81,63.0,Neutral or Dissatisfied
23664,Female,Disloyal Customer,25,Business Travel,Eco,196,2,5,5,5,5,0,5.0,Neutral or Dissatisfied
6731,Male,Loyal Customer,55,Business Travel,Business,3934,3,5,5,4,3,0,0.0,Satisfied
57753,Male,Loyal Customer,51,Business Travel,Business,2704,4,5,5,5,5,60,75.0,Satisfied
29788,Female,Loyal Customer,40,Business Travel,Business,2334,0,4,3,3,2,0,0.0,Satisfied
28336,Male,Loyal Customer,25,Business Travel,Business,3848,1,4,4,1,4,0,0.0,Satisfied
2878,Female,Loyal Customer,70,Personal Travel,Eco,409,3,2,5,3,3,0,14.0,Neutral or Dissatisfied
81675,Female,Loyal Customer,55,Business Travel,Eco,907,2,4,3,1,3,19,11.0,Neutral or Dissatisfied
50905,Male,Loyal Customer,53,Personal Travel,Eco,262,1,5,5,3,5,70,55.0,Neutral or Dissatisfied
90850,Male,Loyal Customer,73,Business Travel,Business,2141,1,3,3,3,4,0,0.0,Neutral or Dissatisfied
29340,Female,Loyal Customer,32,Business Travel,Eco Plus,859,0,3,2,5,3,0,0.0,Satisfied
68731,Male,Loyal Customer,30,Personal Travel,Eco Plus,237,1,4,5,4,4,0,0.0,Neutral or Dissatisfied
115978,Male,Loyal Customer,19,Personal Travel,Eco,308,1,5,5,3,5,91,92.0,Neutral or Dissatisfied
29829,Male,Loyal Customer,33,Business Travel,Business,3679,2,5,5,2,5,0,0.0,Satisfied
82401,Female,Loyal Customer,13,Personal Travel,Eco,501,3,2,2,4,2,0,0.0,Neutral or Dissatisfied
80083,Male,Loyal Customer,53,Business Travel,Eco Plus,550,3,3,3,4,3,0,0.0,Satisfied
42783,Female,Disloyal Customer,31,Business Travel,Eco,1118,1,2,2,4,2,0,20.0,Neutral or Dissatisfied
39020,Male,Loyal Customer,62,Business Travel,Business,3179,1,4,4,4,4,0,0.0,Satisfied
46111,Male,Loyal Customer,29,Personal Travel,Eco,1085,4,2,2,3,2,8,11.0,Neutral or Dissatisfied
66327,Male,Loyal Customer,57,Business Travel,Business,2807,1,2,4,4,4,0,7.0,Satisfied
43012,Male,Loyal Customer,34,Business Travel,Business,3802,0,3,1,2,2,0,0.0,Satisfied
82776,Male,Disloyal Customer,45,Business Travel,Eco,926,3,5,2,4,5,26,44.0,Neutral or Dissatisfied
48215,Female,Loyal Customer,65,Personal Travel,Eco,192,1,5,3,2,3,0,0.0,Neutral or Dissatisfied
57441,Female,Loyal Customer,48,Business Travel,Business,235,2,2,3,3,4,0,0.0,Neutral or Dissatisfied
55928,Female,Loyal Customer,8,Personal Travel,Eco,733,4,3,3,4,3,0,0.0,Neutral or Dissatisfied
98446,Male,Loyal Customer,36,Personal Travel,Eco,814,1,5,5,1,5,32,12.0,Neutral or Dissatisfied
121273,Female,Loyal Customer,48,Business Travel,Business,2075,4,3,4,3,4,0,0.0,Satisfied
59385,Female,Loyal Customer,10,Personal Travel,Eco,2338,3,5,5,5,5,1,0.0,Neutral or Dissatisfied
27078,Male,Disloyal Customer,24,Business Travel,Eco,834,4,5,5,3,5,14,0.0,Satisfied
104661,Male,Loyal Customer,52,Business Travel,Business,1778,4,2,4,5,5,4,7.0,Satisfied
111483,Male,Disloyal Customer,43,Business Travel,Eco,1052,3,4,4,3,4,0,0.0,Neutral or Dissatisfied
11558,Female,Loyal Customer,21,Business Travel,Business,657,2,5,5,5,5,6,0.0,Satisfied
83673,Female,Disloyal Customer,24,Business Travel,Eco,577,3,2,2,4,2,0,0.0,Neutral or Dissatisfied
120382,Male,Disloyal Customer,40,Business Travel,Business,449,4,3,3,4,3,4,0.0,Satisfied
82170,Female,Loyal Customer,8,Personal Travel,Eco,237,1,2,3,3,2,0,0.0,Neutral or Dissatisfied
117397,Female,Loyal Customer,40,Business Travel,Business,544,4,4,4,4,5,0,0.0,Satisfied
59357,Male,Loyal Customer,41,Business Travel,Business,2556,4,4,4,4,4,0,0.0,Satisfied
91983,Female,Loyal Customer,67,Personal Travel,Eco Plus,2475,4,3,4,4,4,0,0.0,Neutral or Dissatisfied
119617,Male,Loyal Customer,40,Business Travel,Business,3034,2,4,5,4,4,8,28.0,Satisfied
90639,Female,Loyal Customer,51,Business Travel,Business,366,1,3,4,5,4,0,0.0,Satisfied
59638,Female,Loyal Customer,59,Business Travel,Business,956,2,5,3,4,1,1,13.0,Neutral or Dissatisfied
119074,Male,Loyal Customer,29,Business Travel,Business,2218,3,3,3,4,3,0,0.0,Satisfied
13395,Male,Loyal Customer,70,Personal Travel,Eco,456,0,4,4,4,4,19,45.0,Satisfied
108871,Male,Loyal Customer,12,Personal Travel,Eco Plus,1892,4,5,5,1,5,28,45.0,Neutral or Dissatisfied
104029,Male,Disloyal Customer,26,Business Travel,Business,1262,0,4,3,5,4,9,0.0,Satisfied
12025,Male,Loyal Customer,41,Business Travel,Business,3423,3,4,4,4,1,0,0.0,Satisfied
42755,Male,Loyal Customer,60,Business Travel,Business,493,4,2,5,3,3,0,0.0,Satisfied
32936,Male,Loyal Customer,39,Personal Travel,Eco,163,3,1,1,3,1,0,0.0,Neutral or Dissatisfied
53978,Female,Loyal Customer,68,Personal Travel,Eco,1117,3,3,3,2,4,7,0.0,Neutral or Dissatisfied
70029,Male,Loyal Customer,32,Business Travel,Business,2187,2,3,3,4,3,0,0.0,Satisfied
96407,Male,Loyal Customer,18,Personal Travel,Eco,1342,3,3,3,5,3,0,0.0,Neutral or Dissatisfied
127129,Male,Loyal Customer,15,Personal Travel,Eco,304,3,2,1,5,2,0,0.0,Neutral or Dissatisfied
113946,Female,Loyal Customer,43,Business Travel,Business,1750,1,5,4,4,5,0,7.0,Satisfied
40606,Male,Loyal Customer,49,Personal Travel,Eco,216,3,3,3,4,3,0,0.0,Neutral or Dissatisfied
7742,Male,Loyal Customer,25,Personal Travel,Eco,489,3,3,5,2,3,8,14.0,Neutral or Dissatisfied
128529,Female,Loyal Customer,50,Personal Travel,Eco,370,2,1,3,1,3,0,0.0,Neutral or Dissatisfied
